name;species;count;dist;side;lon;lat;elev;time_ori;date;time;memo;pic
Li001;????;20;;;99,90459595;35,56184402;2993,91;2014-06-28T02:33:35Z;28.06.2014;10:33:35;;1
51;??;3;NA;;99,651465;35,821605;3759;2014-06-29T00:29:01Z;29.06.2014;08:29:01;;
54;???;2;NA;;99,530589;35,603693;4041;2014-06-29T00:57:40Z;29.06.2014;08:57:40;;
55;???;2;NA;;99,459498;35,407621;3970;2014-06-29T01:29:18Z;29.06.2014;09:29:18;;
59;??;2;NA;;98,974383;35,246865;4229;2014-06-29T02:53:03Z;29.06.2014;10:53:03;;
61;????;;NA;;98,791041;35,098549;4314;2014-06-29T03:19:00Z;29.06.2014;11:19:00;;
62;??;1;NA;;98,692954;35,062238;4497;2014-06-29T03:28:50Z;29.06.2014;11:28:50;;
Li002;???;3;80;;98,45431883;34,86232437;4238,84;2014-06-29T04:04:17Z;29.06.2014;12:04:17;;1
64;???;3;NA;;98,380023;34,830574;4235;2014-06-29T04:17:59Z;29.06.2014;12:17:59;????;
65;???;13;122;;98,371357;34,828195;4224;2014-06-29T04:21:06Z;29.06.2014;12:21:06;;
66;???;1;177;;98,284741;34,856807;4230;2014-06-29T04:31:41Z;29.06.2014;12:31:41;;
70;???;;NA;;98,152495;34,874985;4237;2014-06-29T06:13:23Z;29.06.2014;14:13:23;;
70;??;;NA;;98,152495;34,874985;4237;2014-06-29T06:13:23Z;29.06.2014;14:13:23;;
70;???;;NA;;98,152495;34,874985;4237;2014-06-29T06:13:23Z;29.06.2014;14:13:23;;
Li005;???;1;900;;98,08281707;34,69975302;4260,93;2014-06-29T06:33:15Z;29.06.2014;14:33:15;;1
Li006;???;3;300;;98,08103806;34,69017486;4312,34;2014-06-29T06:34:34Z;29.06.2014;14:34:34;;1
76;????;;NA;;98,078285;34,68408;4320;2014-06-29T06:37:02Z;29.06.2014;14:37:02;;
Li007;???;1;116;R;97,9502945;34,37637276;4445,96;2014-06-29T07:27:03Z;29.06.2014;15:27:03;;
Li008;???;1;2000;R;97,93708371;34,37155581;4480,41;2014-06-29T07:29:10Z;29.06.2014;15:29:10;;
82;???;2;1000;L;97,925548;34,326409;4511;2014-06-29T07:37:14Z;29.06.2014;15:37:14;;
Li010;???;11;1000;L;97,88210541;34,27494485;4635,3;2014-06-29T07:48:19Z;29.06.2014;15:48:19;;
Li011;???;2;200;L;97,70973518;34,15784622;4652,03;2014-06-29T08:40:54Z;29.06.2014;16:40:54;;
Li012;??;1;0;;97,24693005;33,88313817;4491,71;2014-06-29T09:51:05Z;29.06.2014;17:51:05;??;
Li013;????;9;800;R;96,6162933;33,1854485;4223,04;2014-06-30T03:55:58Z;30.06.2014;11:55:58;;
Li014;???;1;400;L;96,54444093;33,20819013;4214,01;2014-06-30T04:32:38Z;30.06.2014;12:32:38;;
Li015;??;1;0;;96,25695719;33,33526704;4666,22;2014-06-30T06:17:22Z;30.06.2014;14:17:22;;
Li016;??;1;50;R;96,20313649;33,38746997;4546,74;2014-06-30T06:48:47Z;30.06.2014;14:48:47;;
109;??;;NA;L;96,759097;33,105935;4172;2014-06-30T07:35:06Z;30.06.2014;15:35:06;;1
110;??;3;NA;R;96,756742;33,106559;4180;2014-06-30T07:36:26Z;30.06.2014;15:36:26;???;
111;????;2;NA;;96,727327;33,12596;4297;2014-06-30T07:44:49Z;30.06.2014;15:44:49;;
112;??;1;30;L;96,654816;33,137639;4281;2014-06-30T08:09:59Z;30.06.2014;16:09:59;????????????????;
113;??;1;150;L;96,593035;33,194554;4239;2014-06-30T08:43:59Z;30.06.2014;16:43:59;;
115;??;36;150;L;96,569947;33,201923;4229;2014-06-30T08:49:22Z;30.06.2014;16:49:22;;
115;??;4;200;L;96,569947;33,201923;4229;2014-06-30T08:49:22Z;30.06.2014;16:49:22;;
115;???;12;NA;L;96,569947;33,201923;4229;2014-06-30T08:49:22Z;30.06.2014;16:49:22;;
116;???;2;1200;L;96,557698;33,203882;4238;2014-06-30T08:56:53Z;30.06.2014;16:56:53;;
118;???;10;1000;;96,51974;33,208586;4229;2014-06-30T09:06:36Z;30.06.2014;17:06:36;;
118;??;1;100;;96,51974;33,208586;4229;2014-06-30T09:06:36Z;30.06.2014;17:06:36;;
118;???;2;1000;;96,51974;33,208586;4229;2014-06-30T09:06:36Z;30.06.2014;17:06:36;;
119;???;3;1500;;96,503291;33,213454;4222;2014-06-30T09:12:28Z;30.06.2014;17:12:28;;
121;??;1;10;;96,408727;33,261274;4199;2014-06-30T09:39:26Z;30.06.2014;17:39:26;;
122;??;1;100;;96,304425;33,304917;4388;2014-06-30T10:00:49Z;30.06.2014;18:00:49;;
123;??;10;0;L;96,278181;33,318619;4507;2014-06-30T10:09:13Z;30.06.2014;18:09:13;????????;
124;??;2;150;L;96,263139;33,330268;4617;2014-06-30T10:14:33Z;30.06.2014;18:14:33;;
124;??;1;100;L;96,263139;33,330268;4617;2014-06-30T10:14:33Z;30.06.2014;18:14:33;?????;
125;??;1;NA;R;96,204195;33,385458;4559;2014-06-30T10:40:48Z;30.06.2014;18:40:48;;
126;??;1;300;;96,138537;33,437816;4459;2014-06-30T11:04:53Z;30.06.2014;19:04:53;;
127;??;2;300;;96,135656;33,441882;4447;2014-06-30T11:05:58Z;30.06.2014;19:05:58;;
128;??;1;150;;96,115643;33,462676;4411;2014-06-30T11:11:59Z;30.06.2014;19:11:59;;
129;??;3;100;;96,079653;33,518396;4376;2014-06-30T11:27:50Z;30.06.2014;19:27:50;;
130;??;3;100;;96,077773;33,521281;4368;2014-06-30T11:28:26Z;30.06.2014;19:28:26;;
132;??;1;20;;96,059021;33,54576;4329;2014-06-30T11:35:08Z;30.06.2014;19:35:08;;
133;??;1;100;;96,053143;33,553215;4325;2014-06-30T11:36:54Z;30.06.2014;19:36:54;;
133;??;1;20;;96,053143;33,553215;4325;2014-06-30T11:36:54Z;30.06.2014;19:36:54;;
134;??;1;20;;96,046851;33,557285;4328;2014-06-30T11:39:40Z;30.06.2014;19:39:40;;
135;???;5;10;L;96,012436;33,584694;4255;2014-06-30T11:53:03Z;30.06.2014;19:53:03;;
135;???;1;100;R;96,012436;33,584694;4255;2014-06-30T11:53:03Z;30.06.2014;19:53:03;;
136;??;1;10;;95,960658;33,620356;4219;2014-06-30T12:07:16Z;30.06.2014;20:07:16;;
137;??;2;200;R;95,936871;33,632749;4208;2014-06-30T12:12:36Z;30.06.2014;20:12:36;;
138;??;2;150;L;95,93146;33,6332;4198;2014-06-30T12:13:33Z;30.06.2014;20:13:33;;
139;??;1;100;;95,927606;33,634499;4195;2014-06-30T12:14:17Z;30.06.2014;20:14:17;;
140;??;1;150;;95,89239;33,647221;4189;2014-06-30T12:21:42Z;30.06.2014;20:21:42;;
141;???;1;100;;95,877234;33,691071;4147;2014-06-30T12:34:04Z;30.06.2014;20:34:04;;
142;??;1;0;;95,875183;33,717407;4192;2014-06-30T12:40:18Z;30.06.2014;20:40:18;;
143;??;1;200;;95,855085;33,737725;4270;2014-06-30T12:46:33Z;30.06.2014;20:46:33;;
144;??;2;100;;95,797939;33,771227;4356;2014-06-30T12:58:31Z;30.06.2014;20:58:31;;
145;??;3;0;;95,777119;33,781727;4329;2014-06-30T13:02:01Z;30.06.2014;21:02:01;;
146;??;1;0;L ;95,767467;33,78874;4311;2014-06-30T13:03:57Z;30.06.2014;21:03:57;;
147;??;1;20;;95,754509;33,798849;4292;2014-06-30T13:06:34Z;30.06.2014;21:06:34;;
148;??;1;10000;;95,739069;33,806825;4274;2014-06-30T13:09:15Z;30.06.2014;21:09:15;;
148;??;2;10000;;95,739069;33,806825;4274;2014-06-30T13:09:15Z;30.06.2014;21:09:15;;
152;??;1;20;L;95,493184;33,819352;4250;2014-07-01T03:36:07Z;01.07.2014;11:36:07;;
154;??;0;5;R;95,406082;33,842674;4385;2014-07-01T04:03:48Z;01.07.2014;12:03:48;??;
155;??;0;5;R;95,402001;33,849697;4414;2014-07-01T04:05:20Z;01.07.2014;12:05:20;??;
156;??;1;10;;95,399981;33,85245;4422;2014-07-01T04:05:58Z;01.07.2014;12:05:58;;1
157;??;0;5;;95,391326;33,858804;4450;2014-07-01T04:09:37Z;01.07.2014;12:09:37;??;1
159;??;1;30;R;95,369151;33,873738;4522;2014-07-01T04:14:34Z;01.07.2014;12:14:34;;
Li017;???;4;0;;95,3404075;33,90508573;4512,51;2014-07-01T04:31:44Z;01.07.2014;12:31:44;;1
161;??;1;260;R;95,308466;33,940135;4516;2014-07-01T04:43:27Z;01.07.2014;12:43:27;;
161;??;1;NA;;95,308466;33,940135;4516;2014-07-01T04:43:27Z;01.07.2014;12:43:27;????;
Li018;???;2;260;R;95,3072306;33,941874;4517,19;2014-07-01T05:29:23Z;01.07.2014;13:29:23;;
162;??;1;10;;95,289916;33,965794;4552;2014-07-01T05:40:18Z;01.07.2014;13:40:18;???;
163;??;1;5;;95,288709;33,967594;4558;2014-07-01T05:40:43Z;01.07.2014;13:40:43;???;
164;??;1;10;R;95,264682;33,992724;4561;2014-07-01T05:46:28Z;01.07.2014;13:46:28;;
165;??;1;10;R;95,249782;34,001527;4563;2014-07-01T05:48:31Z;01.07.2014;13:48:31;;
166;??;1;10;L;95,244602;34,006243;4569;2014-07-01T05:49:25Z;01.07.2014;13:49:25;;
167;??;1;10;R;95,235721;34,018353;4580;2014-07-01T05:51:24Z;01.07.2014;13:51:24;;
168;??;1;50;R;95,164825;34,086566;4690;2014-07-01T06:04:29Z;01.07.2014;14:04:29;;
169;??;1;10;L;95,09992;34,106069;4678;2014-07-01T06:12:55Z;01.07.2014;14:12:55;;
170;??;1;50;R;95,008257;34,172262;4605;2014-07-01T06:28:45Z;01.07.2014;14:28:45;;
171;??;1;30;L;95,00237;34,175443;4601;2014-07-01T06:29:39Z;01.07.2014;14:29:39;;
172;??;3;15;R;94,984559;34,188401;4593;2014-07-01T06:32:34Z;01.07.2014;14:32:34;;
173;??;0;30;R;94,971418;34,198308;4588;2014-07-01T06:34:51Z;01.07.2014;14:34:51;;
177;??;1;10;L;94,928148;34,247389;4565;2014-07-01T06:43:51Z;01.07.2014;14:43:51;;
181;??;1;30;R;94,855897;34,23019;4521;2014-07-01T07:17:12Z;01.07.2014;15:17:12;;
182;??;1;100;R;94,85119;34,222843;4518;2014-07-01T07:19:56Z;01.07.2014;15:19:56;;
183;??;2;40;L;94,854014;34,21414;4523;2014-07-01T07:21:45Z;01.07.2014;15:21:45;;
184;??;1;20;L;94,854317;34,209284;4526;2014-07-01T07:23:07Z;01.07.2014;15:23:07;;
185;??;1;20;L;94,854567;34,20389;4529;2014-07-01T07:24:13Z;01.07.2014;15:24:13;;
186;??;1;15;L;94,854721;34,201907;4530;2014-07-01T07:24:32Z;01.07.2014;15:24:32;;
189;??;1;70;L;94,848702;34,185271;4537;2014-07-01T07:28:39Z;01.07.2014;15:28:39;;
190;??;1;100;L;94,843962;34,182779;4541;2014-07-01T07:30:11Z;01.07.2014;15:30:11;;
Li019;??;1;;;94,83525068;34,17972676;4530,13;2014-07-01T07:33:28Z;01.07.2014;15:33:28;;1
191;??;1;30;L;94,828319;34,171407;4545;2014-07-01T07:36:06Z;01.07.2014;15:36:06;;
Li020;??;1;15;R;94,8145544;34,16446484;4544,24;2014-07-01T07:39:51Z;01.07.2014;15:39:51;;
194;??;1;10;L;94,808513;34,157724;4559;2014-07-01T07:42:21Z;01.07.2014;15:42:21;;
195;??;;149;;94,799889;34,152299;4561;2014-07-01T07:44:28Z;01.07.2014;15:44:28;;
196;??;2;0;;94,772032;34,13601;4570;2014-07-01T07:51:54Z;01.07.2014;15:51:54;;
197;??;1;NA;;94,765556;34,131415;4577;2014-07-01T07:53:48Z;01.07.2014;15:53:48;;1
198;??;1;20;L;94,747875;34,097467;4590;2014-07-01T08:04:11Z;01.07.2014;16:04:11;;
199;??;1;15;R;94,747326;34,094612;4592;2014-07-01T08:04:52Z;01.07.2014;16:04:52;;
Li021;???;3;240;L;94,73883551;34,07959844;4595,32;2014-07-01T08:15:23Z;01.07.2014;16:15:23;;1
201;??;1;200;L;94,733624;34,062364;4622;2014-07-01T08:21:25Z;01.07.2014;16:21:25;;
Li022;??;1;30;R;94,73231921;34,06310572;4614,52;2014-07-01T08:21:55Z;01.07.2014;16:21:55;;
Li023;???;2;100;L;94,72919408;34,05209402;4622,31;2014-07-01T08:25:44Z;01.07.2014;16:25:44;;
Li024;???;1;250;R;94,71359384;34,03719869;4624,3;2014-07-01T08:33:20Z;01.07.2014;16:33:20;;
204;??;1;100;R;94,687235;34,028234;4649;2014-07-01T08:39:16Z;01.07.2014;16:39:16;;
206;??;4;0;;94,599896;34,048582;4758;2014-07-01T08:59:28Z;01.07.2014;16:59:28;???;
207;???;5;30;;94,582227;34,054329;4747;2014-07-01T09:03:25Z;01.07.2014;17:03:25;;
208;???;1;0;;94,555391;34,062318;4728;2014-07-01T09:13:50Z;01.07.2014;17:13:50;???;
209;????;3;0;;94,549774;34,063592;4728;2014-07-01T09:15:03Z;01.07.2014;17:15:03;;
Li025;???;20;;;94,5349326;34,06734114;4726,57;2014-07-01T09:18:51Z;01.07.2014;17:18:51;3families;1
211;??;2;15;R;94,443754;34,04197;4771;2014-07-01T09:37:42Z;01.07.2014;17:37:42;;
Li026;??;1;80;R;94,41602312;34,05244855;4700,65;2014-07-01T09:41:15Z;01.07.2014;17:41:15;;
212;??;2;20;R;94,382412;34,064291;4695;2014-07-01T09:47:24Z;01.07.2014;17:47:24;;
213;??;1;5;R;94,380826;34,064519;4696;2014-07-01T09:47:39Z;01.07.2014;17:47:39;;
214;??;5;30;R;94,370029;34,064795;4680;2014-07-01T09:49:10Z;01.07.2014;17:49:10;;
215;???;1;10;R;94,348173;34,078667;4672;2014-07-01T09:52:56Z;01.07.2014;17:52:56;;
216;???;2;6;R;94,345844;34,080862;4668;2014-07-01T09:53:28Z;01.07.2014;17:53:28;;
217;??;1;1;R;94,325697;34,082264;4665;2014-07-01T09:56:14Z;01.07.2014;17:56:14;;
Li027;?;1;150;;94,24172291;34,11170635;4623,29;2014-07-01T10:14:54Z;01.07.2014;18:14:54;;1
219;??;2;50;L;94,245499;34,108401;4632;2014-07-01T10:16:37Z;01.07.2014;18:16:37;;
Li028;???;2;500;L;94,20402556;34,11893983;4669,28;2014-07-01T10:22:51Z;01.07.2014;18:22:51;;
Li029;???;1;500;R;94,18634983;34,11753796;4693,25;2014-07-01T10:28:00Z;01.07.2014;18:28:00;;
223;??;1;100;R;94,182695;34,117482;4701;2014-07-01T10:29:48Z;01.07.2014;18:29:48;;
224;??;1;20;R;94,180217;34,118572;4703;2014-07-01T10:30:38Z;01.07.2014;18:30:38;;
225;??;1;30;R;94,17843;34,119542;4709;2014-07-01T10:31:05Z;01.07.2014;18:31:05;;
226;??;1;800;L;94,170232;34,120714;4680;2014-07-01T10:32:24Z;01.07.2014;18:32:24;;
227;???;1;1;L;94,133426;34,10581;4784;2014-07-01T10:40:33Z;01.07.2014;18:40:33;;
229;???;1;40;R;94,107314;34,108648;4748;2014-07-01T10:46:49Z;01.07.2014;18:46:49;;
Li030;??;1;50;R;94,09525018;34,10421072;4769,12;2014-07-01T10:50:20Z;01.07.2014;18:50:20;;
Li031;???;5;300;L;94,08987796;34,10219992;4792,16;2014-07-01T10:54:21Z;01.07.2014;18:54:21;;
Li032;???;4;80;L;94,06186164;34,04288055;4744,27;2014-07-01T11:17:59Z;01.07.2014;19:17:59;;
233;??;1;100;R;94,056429;34,034779;4773;2014-07-01T11:21:21Z;01.07.2014;19:21:21;;
234;??;2;100;L;94,050248;34,035145;4783;2014-07-01T11:22:59Z;01.07.2014;19:22:59;;
235;??;3;80;R;94,042657;34,035007;4777;2014-07-01T11:24:29Z;01.07.2014;19:24:29;;
Li033;???;12;0;;94,03457145;34,03855629;4772,74;2014-07-01T11:26:57Z;01.07.2014;19:26:57;;1
237;???;4;1000;L;94,004083;34,028646;4719;2014-07-01T11:37:56Z;01.07.2014;19:37:56;;
Li034;???;30;200;;93,99847184;34,02845417;4708,03;2014-07-01T11:39:37Z;01.07.2014;19:39:37;;1
Li035;???;5;300;;93,99632267;34,02752027;4721,4;2014-07-01T11:40:09Z;01.07.2014;19:40:09;;
238;??;10;100;L;93,997545;34,025738;4725;2014-07-01T11:40:27Z;01.07.2014;19:40:27;;
Li036;???;3;150;;93,99352744;34,02621614;4725,39;2014-07-01T11:40:36Z;01.07.2014;19:40:36;;
Li037;???;2;150;;93,98815642;34,02359618;4725,79;2014-07-01T11:41:22Z;01.07.2014;19:41:22;;
Li038;???;3;100;L;93,98133589;34,02014528;4731,33;2014-07-01T11:42:42Z;01.07.2014;19:42:42;;
Li039;???;1;150;;93,97809826;34,01804142;4715,54;2014-07-01T11:43:20Z;01.07.2014;19:43:20;;
Li040;???;1;150;L;93,97225866;34,01368408;4717,49;2014-07-01T11:44:33Z;01.07.2014;19:44:33;;
Li041;???;29;500;L;93,97219799;34,01364637;4716,3;2014-07-01T11:45:15Z;01.07.2014;19:45:15;;
Li042;???;1;200;L;93,95938091;34,00461763;4686,43;2014-07-01T11:51:25Z;01.07.2014;19:51:25;;
245;???;2;200;L;93,96195;34,003695;4684;2014-07-01T11:51:49Z;01.07.2014;19:51:49;;
246;??;1;1000;L;93,957017;33,998903;4668;2014-07-01T11:53:02Z;01.07.2014;19:53:02;;
Li043;???;1;350;L;93,95201907;33,99611646;4638,88;2014-07-01T11:53:08Z;01.07.2014;19:53:08;;
247;??;1;50;L;93,953547;33,994664;4654;2014-07-01T11:54:03Z;01.07.2014;19:54:03;;
Li044;???;1;200;R;93,93656126;33,9770582;4583,83;2014-07-01T11:58:49Z;01.07.2014;19:58:49;;1
250;??;2;70;L;93,939413;33,976658;4609;2014-07-01T11:59:02Z;01.07.2014;19:59:02;;
Li045;???;14;120;R;93,93464796;33,97569316;4595,41;2014-07-01T11:59:35Z;01.07.2014;19:59:35;;
Li046;???;12;150;L;93,93342191;33,97475036;4587,99;2014-07-01T12:00:15Z;01.07.2014;20:00:15;;
253;???;2;2000;R;93,931287;33,970302;4597;2014-07-01T12:02:10Z;01.07.2014;20:02:10;;
254;??;5;150;L;93,927359;33,967146;4591;2014-07-01T12:03:32Z;01.07.2014;20:03:32;;
255;??;5;5;R;93,924688;33,965444;4590;2014-07-01T12:04:21Z;01.07.2014;20:04:21;;
256;??;1;20;L;93,918551;33,962301;4583;2014-07-01T12:06:11Z;01.07.2014;20:06:11;;
257;??;1;20;L;93,916943;33,961435;4581;2014-07-01T12:06:29Z;01.07.2014;20:06:29;;
Li047;???;1;100;L;93,91599773;33,95572812;4558,3;2014-07-01T12:06:36Z;01.07.2014;20:06:36;;
Li048;???;6;200;R;93,91348222;33,95289524;4588,02;2014-07-01T12:07:11Z;01.07.2014;20:07:11;;
Li049;??;2;0;;93,90361203;33,94143276;4553,13;2014-07-01T12:12:38Z;01.07.2014;20:12:38;;1
260;??;1;50;L;93,899968;33,936055;4570;2014-07-01T12:14:19Z;01.07.2014;20:14:19;;
261;??;1;10;R;93,890739;33,929342;4590;2014-07-01T12:16:34Z;01.07.2014;20:16:34;;
262;??;2;100;L;93,886512;33,926252;4604;2014-07-01T12:17:53Z;01.07.2014;20:17:53;;
262;??;1;25;R;93,886512;33,926252;4604;2014-07-01T12:17:53Z;01.07.2014;20:17:53;;
263;??;1;50;R;93,882982;33,923815;4605;2014-07-01T12:18:53Z;01.07.2014;20:18:53;;
263;??;1;5;R;93,882982;33,923815;4605;2014-07-01T12:18:53Z;01.07.2014;20:18:53;;
Li050;???;6;400;L;93,87576344;33,92252349;4585,07;2014-07-01T12:19:55Z;01.07.2014;20:19:55;;
264;??;1;10;R;93,846107;33,913521;4586;2014-07-01T12:26:18Z;01.07.2014;20:26:18;;
265;??;1;10;R;93,775348;33,888105;4516;2014-07-01T12:39:33Z;01.07.2014;20:39:33;;
Li051;???;1;0;;93,77132471;33,89006672;4508,59;2014-07-01T12:39:55Z;01.07.2014;20:39:55;;
Li052;???;1;100;L;93,76158467;33,89401853;4502,18;2014-07-01T12:42:16Z;01.07.2014;20:42:16;;
Li053;???;1;100;R;93,75767979;33,89536332;4498,59;2014-07-01T12:43:18Z;01.07.2014;20:43:18;;
269;???;2;212;R;93,679444;33,903367;4397;2014-07-02T02:10:53Z;02.07.2014;10:10:53;;
Li054;???;4;212;R;93,67811974;33,90519041;4457,83;2014-07-02T02:11:25Z;02.07.2014;10:11:25;;
270;??;1;10;R;93,681032;33,910283;4444;2014-07-02T02:14:10Z;02.07.2014;10:14:10;;
Li055;???;8;1000;L;93,67956906;33,91530861;4445,86;2014-07-02T02:15:23Z;02.07.2014;10:15:23;;
Li056;???;4;300;R;93,67946173;33,9214439;4444,45;2014-07-02T02:28:17Z;02.07.2014;10:28:17;;
Li057;???;6;191;L;93,6830601;33,9299152;4442,43;2014-07-02T02:31:54Z;02.07.2014;10:31:54;;
Li058;???;16;1000;L;93,68821459;33,9366049;4439,46;2014-07-02T02:39:58Z;02.07.2014;10:39:58;;
Li059;???;13;1500;L;93,68819336;33,93659979;4439,67;2014-07-02T02:40:24Z;02.07.2014;10:40:24;;
Li060;???;7;1200;L;93,68818846;33,93660337;4440;2014-07-02T02:40:50Z;02.07.2014;10:40:50;;
Li061;???;17;150;L;93,69127364;33,9403518;4440,62;2014-07-02T02:43:07Z;02.07.2014;10:43:07;;
Li062;???;4;800;L;93,68219681;34,01865466;4445,88;2014-07-02T03:07:57Z;02.07.2014;11:07:57;;
277;??;1;73;R;93,697769;34,003488;4455;2014-07-02T03:49:52Z;02.07.2014;11:49:52;;
Li063;??;1;0;;93,69554413;33,97054716;4451,35;2014-07-02T04:02:08Z;02.07.2014;12:02:08;;
279;??;1;5;L;93,680954;33,910645;4451;2014-07-02T04:22:52Z;02.07.2014;12:22:52;;
279;??;3;10;R;93,680954;33,910645;4451;2014-07-02T04:22:52Z;02.07.2014;12:22:52;;
Li064;???;7;700;R;93,67705268;33,90021998;4452,44;2014-07-02T04:28:16Z;02.07.2014;12:28:16;;
Li065;???;1;;;93,67192264;33,89353825;0;2014-07-03T00:00:22Z;03.07.2014;08:00:22;;
Li066;??;1;;;93,66870399;33,89165021;;2014-07-03T00:07:44Z;03.07.2014;08:07:44;;
281;???;3;0;L;93,686097;33,894796;4383;2014-07-03T01:28:21Z;03.07.2014;09:28:21;;
Li067;???;1;150;R;93,69237509;33,89727932;4466,66;2014-07-03T01:29:18Z;03.07.2014;09:29:18;;
Li068;???;5;300;L;93,69586853;33,89712283;4461,42;2014-07-03T01:30:01Z;03.07.2014;09:30:01;;
Li069;???;1;200;L;93,69843921;33,89660964;4461,85;2014-07-03T01:30:37Z;03.07.2014;09:30:37;;
283;???;2;50;L;93,719455;33,889706;4488;2014-07-03T01:36:43Z;03.07.2014;09:36:43;;
283;??;2;50;L;93,719455;33,889706;4488;2014-07-03T01:36:43Z;03.07.2014;09:36:43;;
Li070;??;250;;L;93,7254865;33,89159026;4490,64;2014-07-03T01:38:53Z;03.07.2014;09:38:53;;
284;??;1;30;R;93,748172;33,896127;4501;2014-07-03T01:44:35Z;03.07.2014;09:44:35;;
Li071;???;2;150;L;93,74846619;33,89801231;4508,5;2014-07-03T01:44:36Z;03.07.2014;09:44:36;;
Li072;??;1;;;93,7579347;33,89528167;4495,4;2014-07-03T01:47:08Z;03.07.2014;09:47:08;;
285;??;2;30;R;93,767716;33,890264;4506;2014-07-03T01:50:58Z;03.07.2014;09:50:58;;
286;??;2;20;R;93,774953;33,888071;4508;2014-07-03T01:52:10Z;03.07.2014;09:52:10;;
287;??;3;70;L;93,782613;33,887899;4513;2014-07-03T01:53:36Z;03.07.2014;09:53:36;;
288;??;2;15;L;93,79165;33,887717;4533;2014-07-03T01:55:38Z;03.07.2014;09:55:38;;
289;??;1;30;R;93,793206;33,887656;4534;2014-07-03T01:56:07Z;03.07.2014;09:56:07;;
290;???;3;400;L;93,80293;33,887159;4524;2014-07-03T01:57:54Z;03.07.2014;09:57:54;;
291;??;1;10;L;93,809707;33,890462;4535;2014-07-03T01:59:33Z;03.07.2014;09:59:33;;
292;??;1;5;L;93,813623;33,894172;4542;2014-07-03T02:00:32Z;03.07.2014;10:00:32;;
293;??;2;40;R;93,829533;33,904405;4554;2014-07-03T02:04:24Z;03.07.2014;10:04:24;;
294;??;2;100;R;93,837016;33,908695;4563;2014-07-03T02:06:36Z;03.07.2014;10:06:36;;
294;??;1;120;R;93,837016;33,908695;4563;2014-07-03T02:06:36Z;03.07.2014;10:06:36;;
295;??;4;60;L;93,840527;33,910568;4569;2014-07-03T02:07:28Z;03.07.2014;10:07:28;;
296;??;2;50;R;93,845466;33,913236;4573;2014-07-03T02:08:48Z;03.07.2014;10:08:48;;
297;??;1;10;L;93,846942;33,913771;4577;2014-07-03T02:09:07Z;03.07.2014;10:09:07;;
Li073;???;1;1000;L;93,85641062;33,91770364;4581,15;2014-07-03T02:10:12Z;03.07.2014;10:10:12;;
298;??;1;0;;93,867508;33,917105;4591;2014-07-03T02:13:35Z;03.07.2014;10:13:35;???;
299;??;4;50;L;93,882268;33,923386;4596;2014-07-03T02:17:14Z;03.07.2014;10:17:14;;
300;??;2;60;R;93,884313;33,924593;4590;2014-07-03T02:18:44Z;03.07.2014;10:18:44;;
301;??;3;15;R;93,885417;33,925427;4592;2014-07-03T02:19:10Z;03.07.2014;10:19:10;;
302;??;2;15;L;93,886355;33,926101;4593;2014-07-03T02:19:29Z;03.07.2014;10:19:29;;
303;??;1;40;L;93,888697;33,92787;4578;2014-07-03T02:20:15Z;03.07.2014;10:20:15;;
Li074;???;2;1000;L;93,89794558;33,93729252;4560,79;2014-07-03T02:21:15Z;03.07.2014;10:21:15;;
304;???;1;100;R;93,892578;33,930671;4572;2014-07-03T02:21:20Z;03.07.2014;10:21:20;;
Li075;???;1;200;L;93,90789303;33,94457194;4550,55;2014-07-03T02:24:06Z;03.07.2014;10:24:06;;
Li076;??;1;100;R;93,90566713;33,94858092;4562,09;2014-07-03T02:26:19Z;03.07.2014;10:26:19;;
Li077;???;3;700;R;93,91606628;33,95609323;4580,29;2014-07-03T02:29:21Z;03.07.2014;10:29:21;;
307;???;3;500;L;93,917103;33,95455;4577;2014-07-03T02:30:11Z;03.07.2014;10:30:11;;
307;???;1;50;R;93,917103;33,95455;4577;2014-07-03T02:30:11Z;03.07.2014;10:30:11;;
307;??;1;150;R;93,917103;33,95455;4577;2014-07-03T02:30:11Z;03.07.2014;10:30:11;;
Li078;???;4;300;L;93,91531695;33,95890621;4580,16;2014-07-03T02:35:42Z;03.07.2014;10:35:42;;
Li079;???;2;1000;L;93,91773205;33,9643357;4567,72;2014-07-03T02:37:45Z;03.07.2014;10:37:45;;
308;??;1;100;L;93,916871;33,96135;4566;2014-07-03T02:37:50Z;03.07.2014;10:37:50;;
309;???;3;2000;L;93,918127;33,962073;4568;2014-07-03T02:38:07Z;03.07.2014;10:38:07;;
309;??;1;40;R;93,918127;33,962073;4568;2014-07-03T02:38:07Z;03.07.2014;10:38:07;;
310;??;2;10;L;93,922028;33,964081;4570;2014-07-03T02:39:02Z;03.07.2014;10:39:02;;
311;??;2;30;L;93,927418;33,967175;4576;2014-07-03T02:40:34Z;03.07.2014;10:40:34;;
311;??;1;30;L;93,927418;33,967175;4576;2014-07-03T02:40:34Z;03.07.2014;10:40:34;;
311;??;6;50;R;93,927418;33,967175;4576;2014-07-03T02:40:34Z;03.07.2014;10:40:34;;
312;??;1;15;L;93,934834;33,973062;4586;2014-07-03T02:42:57Z;03.07.2014;10:42:57;;
313;??;1;20;L;93,936056;33,973979;4587;2014-07-03T02:43:19Z;03.07.2014;10:43:19;;
Li080;???;1;200;R;93,93966921;33,97988092;4595,19;2014-07-03T02:44:09Z;03.07.2014;10:44:09;;
